method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.454016013420899,0.06820589999551885,0.00033206341812707903,0.00036709063942780664
unitscope-tuned,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,0.2504168056018673,0.2504168056018673,0.0,0.178,3.1339735588065887,0.0790331000025617,0.00030436542612998505,0.0003406159486922525
naive-recalibrated-2c,this-work,user-certified,primary,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,1.984807831198546,0.06284400000004098,0.00018614125493726872,0.0002784818373264262
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.152632961737046,0.34855019999668,0.0,1.4585911827834763e-05
non-private-reference,oracle,non-private,diagnostic,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05004439999174792,0.00013795007584864113,0.00013795007584864113
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,0.0,-1.0548994110669773e-18,-3.469446951953614e-17,0.0,3.122502256758253e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,3.969615662397092,0.06365869998990092,0.00018614125493726872,0.0002177256343040127
stable-local-fallback,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.1051820084478392,0.05316809999931138,0.0002974270203325418,0.0003347230342958996
handle-only-drop-residual,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.7306414419920393,0.06270290000247769,0.00030573673287741894,0.0003559622248594233
unitscope-equal,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.2673936285416991,0.06356049999885727,0.000282239535951935,0.00032210340062565463
unitscope-tuned,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.7306414419920393,0.07147939999413211,0.00030573673287741894,0.0003559622248594233
naive-recalibrated-2c,this-work,user-certified,primary,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.689212440448792,0.08010550000471994,0.00019008515051676037,0.00031340182650761126
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.397314953033132,0.34159850000287406,0.0,1.5944966299623317e-05
non-private-reference,oracle,non-private,diagnostic,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.049389799998607486,0.00013100977267482925,0.00013100977267482925
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,0.0,1.154988925895715e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,3.378424880897584,0.06017290000454523,0.00019008515051676037,0.00023579852221256248
stable-local-fallback,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2426967729710123,0.050440499995602295,0.00030815923294827104,0.00030351984379848175
handle-only-drop-residual,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,3.0540348552703533,0.057596600003307685,0.00023443265292114165,0.0002373605681262899
unitscope-equal,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.457289191475545,0.062143699993612245,0.0002875860126596214,0.000284578848213346
unitscope-tuned,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,3.0540348552703533,0.06257480000203941,0.00023443265292114165,0.0002373605681262899
naive-recalibrated-2c,this-work,user-certified,primary,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.9726347195893421,0.06560940000053961,0.000135748980516641,0.000180461192385525
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.864312315378012,0.3686267000011867,0.0,1.4295995470253786e-05
non-private-reference,oracle,non-private,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05675609999161679,0.00015609674033719014,0.00015609674033719014
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,0.0,-1.028711510114199e-18,-3.469446951953614e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,3.9452694391786842,0.06629629999224562,0.000135748980516641,0.0001438090909808292
stable-local-fallback,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.083410149901307,0.07044590001169126,0.0002817095259276297,0.00028710155712271754
handle-only-drop-residual,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,3.014934876751891,0.06143299999530427,0.0002737620568974443,0.0003016309663547577
unitscope-equal,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.2814357545618333,0.060780500003602356,0.0002623757249261574,0.00027161051531679123
unitscope-tuned,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,3.014934876751891,0.060234799995669164,0.0002737620568974443,0.0003016309663547577
naive-recalibrated-2c,this-work,user-certified,primary,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.8094991887638816,0.06329050000931602,0.00017088901169999782,0.0002596987163451178
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.294312486165919,0.3524269000045024,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06819540000287816,0.0001239313031695552,0.0001239313031695552
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,0.0,5.071128886446145e-19,-3.0704605524789466e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,3.618998377527763,0.061388100002659485,0.00017088901169999782,0.00019960538432909047
stable-local-fallback,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.0438977417474122,0.05093460000352934,0.00031750520380998987,0.00029737474371108516
handle-only-drop-residual,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.7977259066323,0.07555010000942275,0.00024763371422887036,0.0002273795657983053
unitscope-equal,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.2665207438397876,0.0602398000046378,0.00029020017180224464,0.0002685134013655831
unitscope-tuned,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.7977259066323,0.059596099992631935,0.00024763371422887036,0.0002273795657983053
naive-recalibrated-2c,this-work,user-certified,primary,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.769787470675994,0.06726029999845196,0.0001462583483626766,0.00016994794191770404
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.939058273830325,0.34232820000033826,0.0,2.072019138122691e-05
non-private-reference,oracle,non-private,diagnostic,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.052663399997982197,0.00016015770576871668,0.00016015770576871668
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,0.0,1.3663741154931293e-18,-2.7755575615628914e-17,0.0,3.469446951953614e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,3.539574941351988,0.0861012999957893,0.0001462583483626766,0.0001373829537589634
stable-local-fallback,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.2515884215013988,0.056910599989350885,0.00030950944464253906,0.0002957190441592824
handle-only-drop-residual,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,3.0065352103743197,0.05986530000518542,0.0003139081138769388,0.0003124555221887716
unitscope-equal,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.3996198393000312,0.06118070000957232,0.00029647246380672327,0.0002846061105303244
unitscope-tuned,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,3.0065352103743197,0.07308410000405274,0.0003139081138769388,0.0003124555221887716
naive-recalibrated-2c,this-work,user-certified,primary,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.8661056086898156,0.06514540000353009,0.00019324941450909528,0.00022557765568687881
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.134257238903734,0.34712050000962336,0.0,1.285091852884027e-05
non-private-reference,oracle,non-private,diagnostic,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04936259999522008,0.0001289734346239932,0.0001289734346239932
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,0.0,7.097370606525935e-19,-2.827599265842195e-17,0.0,3.001071613439888e-17,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,3.732211217379631,0.06646409998938907,0.00019324941450909528,0.0001965626165691468
stable-local-fallback,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.1776583770122326,0.050190800000564195,0.0002929974196437496,0.0002990498753697523
handle-only-drop-residual,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,3.1155204972063433,0.060403499999665655,0.00029298049791032894,0.00028372370842988804
unitscope-equal,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.4039808835163128,0.06322930000897031,0.0002723002580975385,0.0002786606649898668
unitscope-tuned,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,3.1155204972063433,0.06494359999487642,0.00029298049791032894,0.00028372370842988804
naive-recalibrated-2c,this-work,user-certified,primary,7,93c520cd7e498c8db2c59c43bfe745e28e8103590125d2671272306cbecb1e2f,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,0.0,4.720518100780509e-19,-3.122502256758253e-17,0.0,3.469446951953614e-17,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,1.9271837526164153,0.08277549999183975,0.00018485491362580796,0.0002007144178664844
