method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
unitscope-equal,this-work,user-certified,primary,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,1.2688573862020593,0.06161970000539441,0.0003448053624260204,0.0003800030699024888
unitscope-tuned,this-work,user-certified,primary,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2504168056018673,0.7495831943981327,1.0,2.4061501299929957,0.06333810000796802,0.0002722164800366011,0.0003069651920526781
naive-recalibrated-2c,this-work,user-certified,primary,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,1.7633463107409184,0.06289869999454822,0.00019227468816491975,0.000285018809856135
full-identity-reference,oracle,oracle-assumption,full-identity-reference,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.056464154250676,0.3418272999988403,0.0,1.4585911827834761e-05
non-private-reference,oracle,non-private,diagnostic,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0533995000005234,2.1400892108823e-05,2.1400892108823e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,1,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4995,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2504168056018673,0.7495831943981327,0.7848730698769956,3.526692621481837,0.08801870000024792,0.00019227468816491975,0.00022406083718269263
stable-local-fallback,this-work,user-certified,primary,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.924537833984859,0.05177439999533817,0.0003407320534019224,0.0003796357662149843
handle-only-drop-residual,this-work,user-certified,primary,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.24983153638814015,0.24983153638814015,0.0,0.165,2.5697227086212497,0.059338500010198914,0.00032926585376633587,0.0003752571760662392
unitscope-equal,this-work,user-certified,primary,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,1.155641627542502,0.060243300002184696,0.0003181404345480115,0.00035875148040726164
unitscope-tuned,this-work,user-certified,primary,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24983153638814015,0.7501684636118598,1.0,2.1378292063955104,0.07802559999981895,0.00027679756668565306,0.00032087699139861364
naive-recalibrated-2c,this-work,user-certified,primary,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,1.5347550561038685,0.06110719998832792,0.00021756577785647218,0.0003328948194595579
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.547227003909157,0.3480810000037309,0.0,1.5944966299623313e-05
non-private-reference,oracle,non-private,diagnostic,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04726049999590032,1.9626166275950645e-05,1.9626166275950645e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.484,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.24983153638814015,0.7501684636118598,0.7804364975019721,3.069510112207737,0.06423209999047685,0.00021756577785647218,0.0002592853323583917
stable-local-fallback,this-work,user-certified,primary,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9721511344442122,0.057546099997125566,0.00033777070877502954,0.0003339809490044035
handle-only-drop-residual,this-work,user-certified,primary,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.248342175066313,0.248342175066313,0.0,0.171,2.806541618774093,0.0716279000043869,0.00027400856060610197,0.00027616702710889034
unitscope-equal,this-work,user-certified,primary,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,1.2475846711238383,0.08431399999244604,0.0003117955079325806,0.00030975914257597327
unitscope-tuned,this-work,user-certified,primary,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.248342175066313,0.751657824933687,1.0,2.357876115298452,0.06214840000029653,0.0002481088396909799,0.00025046880626683867
naive-recalibrated-2c,this-work,user-certified,primary,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,1.699214497034234,0.07905919999757316,0.00017803315131484056,0.00021816610063934137
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.832906806665271,0.3509780000022147,0.0,1.4295995470253785e-05
non-private-reference,oracle,non-private,diagnostic,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04739320000226144,1.9455592825441785e-05,1.9455592825441785e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.508,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.248342175066313,0.751657824933687,0.7843953185955787,3.398428994068468,0.06132130000332836,0.00017803315131484056,0.00018380363050683716
stable-local-fallback,this-work,user-certified,primary,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8860031641641676,0.051460600006976165,0.00030788704423324463,0.00030912122786665207
handle-only-drop-residual,this-work,user-certified,primary,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2470039946737683,0.2470039946737683,0.0,0.158,2.7720857318362926,0.05957499999203719,0.00029452354663520876,0.00031286111590288386
unitscope-equal,this-work,user-certified,primary,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,1.1253838959809148,0.06186929999967106,0.00028545266528645435,0.0002906923384264009
unitscope-tuned,this-work,user-certified,primary,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2470039946737683,0.7529960053262317,1.0,2.1907676905092206,0.06500950000190642,0.00024308859987886604,0.0002589406106983304
naive-recalibrated-2c,this-work,user-certified,primary,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,1.5972425037093,0.06935879999946337,0.000195405291777269,0.00026876021699304175
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.316018984985005,0.35794470000837464,0.0,1.5688479693467358e-05
non-private-reference,oracle,non-private,diagnostic,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04754800000227988,1.7734293747834803e-05,1.7734293747834803e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.502,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2470039946737683,0.7529960053262317,0.781071242849714,3.1944850074186,0.06007740000495687,0.000195405291777269,0.00021639427469168803
stable-local-fallback,this-work,user-certified,primary,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.8260393813678033,0.07067699999606702,0.00035345593353924886,0.0003275059370719002
handle-only-drop-residual,this-work,user-certified,primary,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2497507477567298,0.2497507477567298,0.0,0.171,2.468581982073106,0.059085499990032986,0.0002693193428255407,0.00024172784498817124
unitscope-equal,this-work,user-certified,primary,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,1.1149614873773162,0.061356999998679385,0.0003163099924453685,0.000289926305999438
unitscope-tuned,this-work,user-certified,primary,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2497507477567298,0.7502492522432702,1.0,2.1329741567110347,0.062261600003694184,0.00023819213100730914,0.00021235489110155284
naive-recalibrated-2c,this-work,user-certified,primary,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,1.5054748560484847,0.07065829999919515,0.00017112465525522105,0.00017474558029306316
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,4.956236288206816,0.3520392000064021,0.0,2.0720191381226908e-05
non-private-reference,oracle,non-private,diagnostic,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.06373439999879338,2.0359061771860802e-05,2.0359061771860802e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.5045,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2497507477567298,0.7502492522432702,0.7840020844189682,3.0109497120969695,0.06072029999631923,0.00017112465525522105,0.0001522149263929152
stable-local-fallback,this-work,user-certified,primary,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.0338327275544192,0.051303300002473406,0.0003433797906984753,0.00032837245110946663
handle-only-drop-residual,this-work,user-certified,primary,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.25,0.25,0.0,0.171,2.6468355309429423,0.07478150000679307,0.0003502774922162124,0.0003472991558035668
unitscope-equal,this-work,user-certified,primary,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,1.234125294141487,0.06194530001084786,0.0003279256151780028,0.00031446731214350844
unitscope-tuned,this-work,user-certified,primary,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.25,0.75,1.0,2.1815675241688615,0.06237659999169409,0.000297158648288679,0.00029080281593081656
naive-recalibrated-2c,this-work,user-certified,primary,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.25,0.75,0.7845074083701585,1.5898454490091882,0.06282490000012331,0.0002330035131466382,0.0002613080771938901
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.202996365326513,0.34396600000036415,0.0,1.2850918528840269e-05
non-private-reference,oracle,non-private,diagnostic,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.04918149999866728,1.9778675944231922e-05,1.9778675944231922e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.509,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.25,0.75,0.7845074083701585,3.1796908980183765,0.08104180000373162,0.0002330035131466382,0.00023430487664142385
stable-local-fallback,this-work,user-certified,primary,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9061581174813063,0.051746299999649636,0.00029812371205075773,0.00030109269557484315
handle-only-drop-residual,this-work,user-certified,primary,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2489905787348587,0.2489905787348587,0.0,0.159,2.712025164932587,0.06050560000585392,0.0002846223146714596,0.00027679637021411603
unitscope-equal,this-work,user-certified,primary,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,1.1719269678974065,0.07077570000546984,0.0002731998062954078,0.00027620871212300315
unitscope-tuned,this-work,user-certified,primary,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2489905787348587,0.7510094212651414,1.0,2.2268438939618336,0.09173780000128318,0.0002315480517000531,0.00023047413778844324
naive-recalibrated-2c,this-work,user-certified,primary,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,1.593273850604433,0.0747683999943547,0.00018671624527446867,0.000208077437636893
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.436948704887834,0.5183222999912687,0.0,1.4522739286817305e-05
non-private-reference,oracle,non-private,diagnostic,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.0681452000135323,1.717192581412382e-05,1.717192581412382e-05
